sample	Chao1	Simpson	Shannon
SRR25158329	3685.926473072187	0.971337217797452	7.209405077497921
SRR25158219	5198.881835406563	0.9713818418079506	7.5056287665918875
SRR25158205	3093.6006182339556	0.9712741200302003	7.001484164061159
SRR25158386	3007.901392851884	0.9713993734043334	6.953623880313742
SRR25158218	5774.948683081061	0.9713714421159678	7.543650302200608
SRR25158468	4843.550055366997	0.9713797253823533	7.45441128326862
SRR25158209	6079.510717186498	0.9713739048161346	7.599403043572894
SRR25158286	5181.666905623814	0.9713846650687293	7.549319341069018
SRR25158328	3779.120877030691	0.9713536586198801	7.30258564913186
SRR25158256	3895.9203483108017	0.9713033680863915	7.27335569635541
SRR25158203	4154.206267830713	0.9713840851029157	7.241376970161525
SRR25158493	5862.812749004978	0.971348777911622	7.548276520030476
SRR25158330	4229.69079709916	0.9713515020010924	7.342628398513298
SRR25158392	3054.3924598563513	0.9713564124042895	6.981200718883743
SRR25158307	3116.5880809747	0.9713197633221613	7.026321492556619
SRR25158450	1910.4877792245595	0.9713525346764142	6.084767806976314
SRR25158220	5417.41708109773	0.9713695909774809	7.5002917114615375
SRR25158371	4476.357378673251	0.9713667872900007	7.365456144911297
SRR25158251	4028.6849239708754	0.9712999740727074	7.298133599348845
SRR25158471	2251.4418865688763	0.9713358390189971	6.53860337951725
SRR25158333	4685.169621866145	0.9713285873026921	7.4592508937928335
SRR25158242	4670.417401471192	0.9713889424939487	7.435815195827357
SRR25158422	3485.1841368792584	0.9713713224252426	7.122787648775278
SRR25158182	4137.92276220928	0.9713854795114283	7.2717701024011365
SRR25158408	4765.345098088963	0.9713759514689202	7.336883762903317
SRR25158397	4141.595388084724	0.9713947172185741	7.292015018429317
SRR25158295	4024.337274235527	0.9713636860845838	7.284257478434453
SRR25158250	2482.5193616121596	0.9713281282321302	6.524289825221526
SRR25158467	4344.47396453951	0.9713755762096942	7.36313028525064
SRR25158262	2240.7221421009585	0.9713383309721787	6.431872851016605
SRR25158261	2347.6833064652897	0.9712730440163596	6.552982437049515
SRR25158401	5135.4512102030585	0.9713875697310442	7.4982467693046795
SRR25158455	4651.0571388991775	0.9713910266764061	7.376417449076788
SRR25158187	2871.9997129499984	0.9713700765405302	7.0067215379238945
SRR25158402	2775.9993854010195	0.9713769907226262	6.8409873638310605
SRR25158235	5969.255798450491	0.9713456310630478	7.578208409443932
SRR25158353	2349.955247698139	0.9712856569508242	6.597675541545371
SRR25158255	3897.5520587602787	0.9712866407508026	7.356555890996564
SRR25158239	4615.293799204647	0.9713765343795938	7.434517618624
SRR25158424	3310.484101481157	0.9713466720999143	7.1523972582555455
SRR25158477	4966.984959094853	0.9713715150333334	7.418707138410441
SRR25158372	2375.8939880978332	0.9713745980018158	6.790828568979155
SRR25158186	3498.564351306726	0.9713549910826749	7.1952160505876686
SRR25158327	4423.908386100476	0.971369712767828	7.3868155589604365
SRR25158274	5280.535634427141	0.9713618151818693	7.431986332845856
SRR25158364	5876.30967122608	0.9713800126002893	7.604199680248016
SRR25158202	3653.404341997028	0.9713712281874856	7.155794063686493
SRR25158290	4189.695347370789	0.9713851375487659	7.010556098498535
SRR25158485	4785.718685216329	0.9713767998470234	7.45079307547312
SRR25158394	4503.854026710342	0.9713775907714505	7.419209377137403
SRR25158474	4395.669571577588	0.971403836130504	7.2991953197010755
SRR25158472	4025.8268088688615	0.9713666410468648	7.268974091045105
SRR25158517	4760.160442934628	0.9713506248279318	7.430726596287903
SRR25158470	3481.129721495415	0.9713825971228994	7.088049163837375
SRR25158277	6270.245437715463	0.9713611410066626	7.499779418450924
SRR25158266	2146.3697598343815	0.9712593157790167	6.586023446734994
SRR25158388	4910.137166814445	0.9713677462188367	7.419071268453255
SRR25158265	2367.7270445657596	0.9712942499801831	6.523006481764089
SRR25158519	4799.23860902094	0.9713601977710657	7.43259981680911
SRR25158198	3711.3526483875216	0.9713514350261551	7.223985340554035
SRR25158237	5450.7556053239305	0.9713682922589669	7.43377606886437
SRR25158183	4871.567931626182	0.9713573926770113	7.414840668774293
SRR25158512	3786.695084088552	0.9713599734944809	7.162199122560015
SRR25158529	4173.511902508402	0.9713758218722462	7.259672004773686
SRR25158210	6157.145666956159	0.9713767316258519	7.708541606656375
SRR25158380	4176.874817138609	0.971389184041238	7.287480675924074
SRR25158447	3450.0192771184825	0.9713450652774442	7.211821455870982
SRR25158285	5318.914681846182	0.9713823284886779	7.584765793560879
SRR25158331	4265.557770780852	0.9713405551317088	7.420108700486097
SRR25158346	2091.6369724632605	0.971240450174636	6.3209630918842
SRR25158398	3699.0272872284554	0.971388533386158	7.206709886148233
SRR25158469	4292.098982758729	0.9713541716254719	7.311822294956092
SRR25158216	5621.124269910076	0.9713630210537764	7.471290597330047
SRR25158395	3603.683316778367	0.9713652456125028	7.180946590209004
SRR25158254	4357.407329180801	0.9713233981479488	7.385741461897647
SRR25158465	4872.470913824453	0.9713671111212043	7.417941056719657
SRR25158411	3250.7495148132043	0.971366046640475	7.199380952782667
SRR25158271	2457.6763225456425	0.9712950502663348	6.74150491509665
SRR25158268	2794.2935399256166	0.9713686719458725	6.611183342999523
SRR25158185	3007.8605044821597	0.9713828034726083	7.104025250946638
SRR25158184	3777.9802842332983	0.9713743912728107	7.240494926916549
SRR25158435	2955.130140661526	0.9713641199786138	7.1163921390112215
SRR25158289	3042.7410684620354	0.9713357613786118	6.814695639167279
SRR25158533	3215.8994046720886	0.9713797527129825	6.777820132128851
SRR25158246	3868.5892946987137	0.9713152997889457	7.320042075514011
SRR25158345	4449.098858080331	0.971370048594259	7.4445451407241325
SRR25158359	2187.6776942253805	0.9713453528325928	6.61810137402639
SRR25158504	4199.211744376496	0.9713484870541391	7.3010200075824585
SRR25158438	2431.676475732885	0.9712051151839397	6.590096597351986
SRR25158479	4862.036935114277	0.9713733951843498	7.399909117443828
SRR25158439	3111.510850524357	0.9713291232669501	6.831960250030643
SRR25158475	4436.455109680054	0.9713819336856051	7.279264729840563
